"Current Procedural Terminology (CPT) codes, descriptions and other data only are copyright 2025 American Medical Association. All rights reserved. 

CPT® is a registered trademark of the American Medical Association.

Applicable FARS/DFARS Restrictions Apply to Government Use. 

Fee schedules, relative value units, conversion factors and/or related components are not assigned by the AMA, are not part of CPT, and the AMA is not recommending their use.  The AMA does not directly or indirectly practice medicine or dispense medical services.  The AMA assumes no liability for the data contained or not contained herein.",,,
"HCPCS/
CPT Code",Practitioner Services MUE Values,MUE Adjudication Indicator,MUE Rationale
C8937,2,2 Date of Service Edit: Policy,Anatomic Consideration
C8957,2,3 Date of Service Edit: Clinical,CMS Policy
C9046,160,3 Date of Service Edit: Clinical,Prescribing Information
C9047,22,3 Date of Service Edit: Clinical,Prescribing Information
C9067,500,3 Date of Service Edit: Clinical,Prescribing Information
C9101,300,3 Date of Service Edit: Clinical,CMS Policy
C9143,160,3 Date of Service Edit: Clinical,Prescribing Information
C9144,660,3 Date of Service Edit: Clinical,Prescribing Information
C9145,150,3 Date of Service Edit: Clinical,Prescribing Information
C9250,1,3 Date of Service Edit: Clinical,Clinical: Data
C9254,400,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
C9257,10,2 Date of Service Edit: Policy,Anatomic Consideration
C9285,2,3 Date of Service Edit: Clinical,Prescribing Information
C9293,700,3 Date of Service Edit: Clinical,Prescribing Information
C9352,3,3 Date of Service Edit: Clinical,Prescribing Information
C9353,4,3 Date of Service Edit: Clinical,Prescribing Information
C9354,300,3 Date of Service Edit: Clinical,Prescribing Information
C9355,5,3 Date of Service Edit: Clinical,Prescribing Information
C9356,125,3 Date of Service Edit: Clinical,Prescribing Information
C9358,800,3 Date of Service Edit: Clinical,Clinical: Data
C9359,30,3 Date of Service Edit: Clinical,Prescribing Information
C9360,300,3 Date of Service Edit: Clinical,Clinical: Data
C9361,10,3 Date of Service Edit: Clinical,Prescribing Information
C9362,60,3 Date of Service Edit: Clinical,Clinical: Data
C9363,500,3 Date of Service Edit: Clinical,Clinical: Data
C9364,600,3 Date of Service Edit: Clinical,Clinical: Data
C9460,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
C9462,600,3 Date of Service Edit: Clinical,Prescribing Information
C9482,150,3 Date of Service Edit: Clinical,Prescribing Information
C9488,20,3 Date of Service Edit: Clinical,Prescribing Information
C9507,2,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
C9600,3,3 Date of Service Edit: Clinical,Clinical: Data
C9601,2,3 Date of Service Edit: Clinical,Clinical: Data
C9602,2,3 Date of Service Edit: Clinical,Clinical: Data
C9603,2,3 Date of Service Edit: Clinical,Clinical: Data
C9604,2,3 Date of Service Edit: Clinical,Clinical: Data
C9605,2,3 Date of Service Edit: Clinical,Clinical: Data
C9606,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
C9607,2,3 Date of Service Edit: Clinical,Clinical: Data
C9608,2,3 Date of Service Edit: Clinical,Clinical: Data
C9610,1,3 Date of Service Edit: Clinical,Nature of Equipment
C9725,1,3 Date of Service Edit: Clinical,Anatomic Consideration
C9726,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
C9727,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9728,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9733,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9734,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
C9738,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9739,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9740,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9756,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9757,2,2 Date of Service Edit: Policy,Anatomic Consideration
C9758,1,2 Date of Service Edit: Policy,Anatomic Consideration
C9759,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9760,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9761,2,2 Date of Service Edit: Policy,Anatomic Consideration
C9762,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9763,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9764,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9765,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9766,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9767,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9768,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9772,2,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9773,2,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9774,2,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9775,2,2 Date of Service Edit: Policy,Anatomic Consideration
C9776,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9777,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9778,1,2 Date of Service Edit: Policy,Anatomic Consideration
C9781,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9782,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9783,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9785,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9789,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
C9791,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9792,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9793,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
C9796,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
C9797,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
C9804,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9806,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
C9807,1,3 Date of Service Edit: Clinical,Nature of Equipment
C9808,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
C9809,1,3 Date of Service Edit: Clinical,Nature of Analyte
C9901,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D0150,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0240,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0250,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0270,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0272,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0274,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0277,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0412,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D0416,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0431,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D0460,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D0484,1,2 Date of Service Edit: Policy,CMS Policy
D0485,1,2 Date of Service Edit: Policy,CMS Policy
D0601,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D0602,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D0603,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D1510,2,2 Date of Service Edit: Policy,Anatomic Consideration
D1516,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D1517,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D1520,2,2 Date of Service Edit: Policy,Anatomic Consideration
D1526,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D1527,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D1551,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D1552,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D1553,2,2 Date of Service Edit: Policy,Anatomic Consideration
D1575,4,2 Date of Service Edit: Policy,Anatomic Consideration
D1999,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D4260,4,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D4263,4,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D4264,3,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
D4270,4,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
D4273,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D4277,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D4278,3,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D4355,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D4381,12,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
D5282,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D5283,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D5876,2,3 Date of Service Edit: Clinical,Anatomic Consideration
D5911,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D5912,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D5951,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D5983,1,3 Date of Service Edit: Clinical,Nature of Equipment
D5984,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D5985,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D7111,20,3 Date of Service Edit: Clinical,Anatomic Consideration
D7140,32,2 Date of Service Edit: Policy,Anatomic Consideration
D7210,32,2 Date of Service Edit: Policy,Anatomic Consideration
D7220,6,3 Date of Service Edit: Clinical,Clinical: Society Comment
D7230,6,3 Date of Service Edit: Clinical,Clinical: Society Comment
D7240,6,3 Date of Service Edit: Clinical,Clinical: Society Comment
D7241,6,3 Date of Service Edit: Clinical,Clinical: Society Comment
D7250,32,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D7260,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D7261,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D7283,4,3 Date of Service Edit: Clinical,Clinical: Data
D7288,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D7321,4,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D9110,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D9130,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
D9230,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D9613,4,3 Date of Service Edit: Clinical,Anatomic Consideration
D9930,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
D9944,2,3 Date of Service Edit: Clinical,Anatomic Consideration
D9945,2,3 Date of Service Edit: Clinical,Anatomic Consideration
D9946,2,3 Date of Service Edit: Clinical,Anatomic Consideration
D9950,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D9951,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
D9952,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
E0100,0,3 Date of Service Edit: Clinical,CMS Policy
E0105,0,3 Date of Service Edit: Clinical,CMS Policy
E0110,0,3 Date of Service Edit: Clinical,CMS Policy
E0111,0,3 Date of Service Edit: Clinical,CMS Policy
E0112,0,3 Date of Service Edit: Clinical,CMS Policy
E0113,0,3 Date of Service Edit: Clinical,CMS Policy
E0114,0,3 Date of Service Edit: Clinical,CMS Policy
E0116,0,3 Date of Service Edit: Clinical,CMS Policy
E0117,0,3 Date of Service Edit: Clinical,CMS Policy
E0118,0,3 Date of Service Edit: Clinical,CMS Policy
E0130,0,3 Date of Service Edit: Clinical,CMS Policy
E0135,0,3 Date of Service Edit: Clinical,CMS Policy
E0140,0,3 Date of Service Edit: Clinical,CMS Policy
E0141,0,3 Date of Service Edit: Clinical,CMS Policy
E0143,0,3 Date of Service Edit: Clinical,CMS Policy
E0144,0,3 Date of Service Edit: Clinical,CMS Policy
E0147,0,3 Date of Service Edit: Clinical,CMS Policy
E0148,0,3 Date of Service Edit: Clinical,CMS Policy
E0149,0,3 Date of Service Edit: Clinical,CMS Policy
E0153,0,3 Date of Service Edit: Clinical,CMS Policy
E0154,0,3 Date of Service Edit: Clinical,CMS Policy
E0155,0,3 Date of Service Edit: Clinical,CMS Policy
E0156,0,3 Date of Service Edit: Clinical,CMS Policy
E0157,0,3 Date of Service Edit: Clinical,CMS Policy
E0158,0,3 Date of Service Edit: Clinical,CMS Policy
E0159,2,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E0160,0,3 Date of Service Edit: Clinical,CMS Policy
E0161,0,3 Date of Service Edit: Clinical,CMS Policy
E0162,0,3 Date of Service Edit: Clinical,CMS Policy
E0163,0,3 Date of Service Edit: Clinical,CMS Policy
E0165,0,3 Date of Service Edit: Clinical,CMS Policy
E0167,0,3 Date of Service Edit: Clinical,CMS Policy
E0168,0,3 Date of Service Edit: Clinical,CMS Policy
E0170,0,3 Date of Service Edit: Clinical,CMS Policy
E0171,0,3 Date of Service Edit: Clinical,CMS Policy
E0172,0,3 Date of Service Edit: Clinical,Published Contractor Policy
E0175,0,3 Date of Service Edit: Clinical,CMS Policy
E0181,0,3 Date of Service Edit: Clinical,CMS Policy
E0182,0,3 Date of Service Edit: Clinical,CMS Policy
E0183,1,3 Date of Service Edit: Clinical,Nature of Equipment
E0184,0,3 Date of Service Edit: Clinical,CMS Policy
E0185,0,3 Date of Service Edit: Clinical,CMS Policy
E0186,0,3 Date of Service Edit: Clinical,CMS Policy
E0187,0,3 Date of Service Edit: Clinical,CMS Policy
E0188,0,3 Date of Service Edit: Clinical,CMS Policy
E0189,0,3 Date of Service Edit: Clinical,CMS Policy
E0190,0,3 Date of Service Edit: Clinical,CMS Policy
E0191,0,3 Date of Service Edit: Clinical,CMS Policy
E0193,0,3 Date of Service Edit: Clinical,CMS Policy
E0194,0,3 Date of Service Edit: Clinical,CMS Policy
E0196,0,3 Date of Service Edit: Clinical,CMS Policy
E0197,0,3 Date of Service Edit: Clinical,CMS Policy
E0198,0,3 Date of Service Edit: Clinical,CMS Policy
E0199,0,3 Date of Service Edit: Clinical,CMS Policy
E0200,0,3 Date of Service Edit: Clinical,CMS Policy
E0201,1,2 Date of Service Edit: Policy,Anatomic Consideration
E0202,0,3 Date of Service Edit: Clinical,CMS Policy
E0203,0,3 Date of Service Edit: Clinical,CMS Policy
E0205,0,3 Date of Service Edit: Clinical,CMS Policy
E0210,0,3 Date of Service Edit: Clinical,CMS Policy
E0215,0,3 Date of Service Edit: Clinical,CMS Policy
E0217,0,3 Date of Service Edit: Clinical,CMS Policy
E0218,0,3 Date of Service Edit: Clinical,CMS Policy
E0221,0,3 Date of Service Edit: Clinical,CMS Policy
E0225,0,3 Date of Service Edit: Clinical,CMS Policy
E0231,0,3 Date of Service Edit: Clinical,CMS Policy
E0232,0,3 Date of Service Edit: Clinical,CMS Policy
E0235,0,3 Date of Service Edit: Clinical,CMS Policy
E0236,0,3 Date of Service Edit: Clinical,CMS Policy
E0239,0,3 Date of Service Edit: Clinical,CMS Policy
E0240,0,3 Date of Service Edit: Clinical,CMS Policy
E0241,0,3 Date of Service Edit: Clinical,CMS Policy
E0242,0,3 Date of Service Edit: Clinical,CMS Policy
E0243,0,3 Date of Service Edit: Clinical,CMS Policy
E0244,0,3 Date of Service Edit: Clinical,CMS Policy
E0245,0,3 Date of Service Edit: Clinical,CMS Policy
E0246,0,3 Date of Service Edit: Clinical,CMS Policy
E0247,0,3 Date of Service Edit: Clinical,CMS Policy
E0248,0,3 Date of Service Edit: Clinical,CMS Policy
E0249,0,3 Date of Service Edit: Clinical,CMS Policy
E0250,0,3 Date of Service Edit: Clinical,CMS Policy
E0251,0,3 Date of Service Edit: Clinical,CMS Policy
E0255,0,3 Date of Service Edit: Clinical,CMS Policy
E0256,0,3 Date of Service Edit: Clinical,CMS Policy
E0260,0,3 Date of Service Edit: Clinical,CMS Policy
E0261,0,3 Date of Service Edit: Clinical,CMS Policy
E0265,0,3 Date of Service Edit: Clinical,CMS Policy
E0266,0,3 Date of Service Edit: Clinical,CMS Policy
E0270,0,3 Date of Service Edit: Clinical,CMS Policy
E0271,0,3 Date of Service Edit: Clinical,CMS Policy
E0272,0,3 Date of Service Edit: Clinical,CMS Policy
E0273,0,3 Date of Service Edit: Clinical,CMS Policy
E0274,0,3 Date of Service Edit: Clinical,CMS Policy
E0275,0,3 Date of Service Edit: Clinical,CMS Policy
E0276,0,3 Date of Service Edit: Clinical,CMS Policy
E0277,0,3 Date of Service Edit: Clinical,CMS Policy
E0280,0,3 Date of Service Edit: Clinical,CMS Policy
E0290,0,3 Date of Service Edit: Clinical,CMS Policy
E0291,0,3 Date of Service Edit: Clinical,CMS Policy
E0292,0,3 Date of Service Edit: Clinical,CMS Policy
E0293,0,3 Date of Service Edit: Clinical,CMS Policy
E0294,0,3 Date of Service Edit: Clinical,CMS Policy
E0295,0,3 Date of Service Edit: Clinical,CMS Policy
E0296,0,3 Date of Service Edit: Clinical,CMS Policy
E0297,0,3 Date of Service Edit: Clinical,CMS Policy
E0300,0,3 Date of Service Edit: Clinical,CMS Policy
E0301,0,3 Date of Service Edit: Clinical,CMS Policy
E0302,0,3 Date of Service Edit: Clinical,CMS Policy
E0303,0,3 Date of Service Edit: Clinical,CMS Policy
E0304,0,3 Date of Service Edit: Clinical,CMS Policy
E0305,0,3 Date of Service Edit: Clinical,CMS Policy
E0310,0,3 Date of Service Edit: Clinical,CMS Policy
E0315,0,3 Date of Service Edit: Clinical,CMS Policy
E0316,0,3 Date of Service Edit: Clinical,CMS Policy
E0325,0,3 Date of Service Edit: Clinical,CMS Policy
E0326,0,3 Date of Service Edit: Clinical,CMS Policy
E0328,0,3 Date of Service Edit: Clinical,CMS Policy
E0329,0,3 Date of Service Edit: Clinical,CMS Policy
E0350,0,3 Date of Service Edit: Clinical,CMS Policy
E0352,0,3 Date of Service Edit: Clinical,CMS Policy
E0370,0,3 Date of Service Edit: Clinical,CMS Policy
E0371,0,3 Date of Service Edit: Clinical,CMS Policy
E0372,0,3 Date of Service Edit: Clinical,CMS Policy
E0373,0,3 Date of Service Edit: Clinical,CMS Policy
E0424,0,3 Date of Service Edit: Clinical,CMS Policy
E0425,0,3 Date of Service Edit: Clinical,CMS Policy
E0430,0,3 Date of Service Edit: Clinical,CMS Policy
E0431,0,3 Date of Service Edit: Clinical,CMS Policy
E0433,0,3 Date of Service Edit: Clinical,CMS Policy
E0434,0,3 Date of Service Edit: Clinical,CMS Policy
E0435,0,3 Date of Service Edit: Clinical,CMS Policy
E0439,0,3 Date of Service Edit: Clinical,CMS Policy
E0440,0,3 Date of Service Edit: Clinical,CMS Policy
E0441,0,3 Date of Service Edit: Clinical,CMS Policy
E0442,0,3 Date of Service Edit: Clinical,CMS Policy
E0443,0,3 Date of Service Edit: Clinical,CMS Policy
E0444,0,3 Date of Service Edit: Clinical,CMS Policy
E0445,0,3 Date of Service Edit: Clinical,CMS Policy
E0446,0,3 Date of Service Edit: Clinical,CMS Policy
E0447,0,3 Date of Service Edit: Clinical,CMS Policy
E0455,0,3 Date of Service Edit: Clinical,CMS Policy
E0457,0,3 Date of Service Edit: Clinical,CMS Policy
E0459,0,3 Date of Service Edit: Clinical,CMS Policy
E0462,0,3 Date of Service Edit: Clinical,CMS Policy
E0465,0,3 Date of Service Edit: Clinical,CMS Policy
E0466,0,3 Date of Service Edit: Clinical,CMS Policy
E0467,0,3 Date of Service Edit: Clinical,CMS Policy
E0470,0,3 Date of Service Edit: Clinical,CMS Policy
E0471,0,3 Date of Service Edit: Clinical,CMS Policy
E0472,0,3 Date of Service Edit: Clinical,CMS Policy
E0480,0,3 Date of Service Edit: Clinical,CMS Policy
E0481,0,3 Date of Service Edit: Clinical,CMS Policy
E0482,0,3 Date of Service Edit: Clinical,CMS Policy
E0483,0,3 Date of Service Edit: Clinical,CMS Policy
E0484,0,3 Date of Service Edit: Clinical,CMS Policy
E0485,0,3 Date of Service Edit: Clinical,CMS Policy
E0486,0,3 Date of Service Edit: Clinical,CMS Policy
E0487,0,3 Date of Service Edit: Clinical,CMS Policy
E0490,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E0491,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
E0500,0,3 Date of Service Edit: Clinical,CMS Policy
E0550,0,3 Date of Service Edit: Clinical,CMS Policy
E0555,0,3 Date of Service Edit: Clinical,CMS Policy
E0560,0,3 Date of Service Edit: Clinical,CMS Policy
E0561,0,3 Date of Service Edit: Clinical,CMS Policy
E0562,0,3 Date of Service Edit: Clinical,CMS Policy
E0565,0,3 Date of Service Edit: Clinical,CMS Policy
E0570,0,3 Date of Service Edit: Clinical,CMS Policy
E0572,0,3 Date of Service Edit: Clinical,CMS Policy
E0574,0,3 Date of Service Edit: Clinical,CMS Policy
E0575,0,3 Date of Service Edit: Clinical,CMS Policy
E0580,0,3 Date of Service Edit: Clinical,CMS Policy
E0585,0,3 Date of Service Edit: Clinical,CMS Policy
E0600,0,3 Date of Service Edit: Clinical,CMS Policy
E0601,0,3 Date of Service Edit: Clinical,CMS Policy
E0602,0,3 Date of Service Edit: Clinical,CMS Policy
E0603,0,3 Date of Service Edit: Clinical,CMS Policy
E0604,0,3 Date of Service Edit: Clinical,CMS Policy
E0605,0,3 Date of Service Edit: Clinical,CMS Policy
E0606,0,3 Date of Service Edit: Clinical,CMS Policy
E0607,0,3 Date of Service Edit: Clinical,CMS Policy
E0610,0,3 Date of Service Edit: Clinical,CMS Policy
E0615,0,3 Date of Service Edit: Clinical,CMS Policy
E0616,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E0617,0,3 Date of Service Edit: Clinical,CMS Policy
E0618,0,3 Date of Service Edit: Clinical,CMS Policy
E0619,0,3 Date of Service Edit: Clinical,CMS Policy
E0620,0,3 Date of Service Edit: Clinical,CMS Policy
E0621,0,3 Date of Service Edit: Clinical,CMS Policy
E0625,0,3 Date of Service Edit: Clinical,CMS Policy
E0627,0,3 Date of Service Edit: Clinical,CMS Policy
E0629,0,3 Date of Service Edit: Clinical,CMS Policy
E0630,0,3 Date of Service Edit: Clinical,CMS Policy
E0635,0,3 Date of Service Edit: Clinical,CMS Policy
E0636,0,3 Date of Service Edit: Clinical,CMS Policy
E0637,0,3 Date of Service Edit: Clinical,CMS Policy
E0638,0,3 Date of Service Edit: Clinical,CMS Policy
E0639,0,3 Date of Service Edit: Clinical,CMS Policy
E0640,0,3 Date of Service Edit: Clinical,CMS Policy
E0641,0,3 Date of Service Edit: Clinical,CMS Policy
E0642,0,3 Date of Service Edit: Clinical,CMS Policy
E0650,0,3 Date of Service Edit: Clinical,CMS Policy
E0651,0,3 Date of Service Edit: Clinical,CMS Policy
E0652,0,3 Date of Service Edit: Clinical,CMS Policy
E0655,0,3 Date of Service Edit: Clinical,CMS Policy
E0656,0,3 Date of Service Edit: Clinical,CMS Policy
E0657,0,3 Date of Service Edit: Clinical,CMS Policy
E0660,0,3 Date of Service Edit: Clinical,CMS Policy
E0665,0,3 Date of Service Edit: Clinical,CMS Policy
E0666,0,3 Date of Service Edit: Clinical,CMS Policy
E0667,0,3 Date of Service Edit: Clinical,CMS Policy
E0668,0,3 Date of Service Edit: Clinical,CMS Policy
E0669,0,3 Date of Service Edit: Clinical,CMS Policy
E0670,0,3 Date of Service Edit: Clinical,CMS Policy
E0671,0,3 Date of Service Edit: Clinical,CMS Policy
E0672,0,3 Date of Service Edit: Clinical,CMS Policy
E0673,0,3 Date of Service Edit: Clinical,CMS Policy
E0675,0,3 Date of Service Edit: Clinical,CMS Policy
E0676,1,3 Date of Service Edit: Clinical,Nature of Equipment
E0677,1,3 Date of Service Edit: Clinical,Nature of Equipment
E0691,0,3 Date of Service Edit: Clinical,CMS Policy
E0692,0,3 Date of Service Edit: Clinical,CMS Policy
E0693,0,3 Date of Service Edit: Clinical,CMS Policy
E0694,0,3 Date of Service Edit: Clinical,CMS Policy
E0700,0,3 Date of Service Edit: Clinical,CMS Policy
E0705,0,3 Date of Service Edit: Clinical,CMS Policy
E0710,0,3 Date of Service Edit: Clinical,Published Contractor Policy
E0711,1,3 Date of Service Edit: Clinical,Nature of Equipment
E0720,0,3 Date of Service Edit: Clinical,CMS Policy
E0730,0,3 Date of Service Edit: Clinical,CMS Policy
E0731,0,3 Date of Service Edit: Clinical,CMS Policy
E0740,0,3 Date of Service Edit: Clinical,CMS Policy
E0744,0,3 Date of Service Edit: Clinical,CMS Policy
E0745,0,3 Date of Service Edit: Clinical,CMS Policy
E0746,1,3 Date of Service Edit: Clinical,Nature of Equipment
E0747,0,3 Date of Service Edit: Clinical,CMS Policy
E0748,0,3 Date of Service Edit: Clinical,CMS Policy
E0749,1,3 Date of Service Edit: Clinical,Nature of Equipment
E0755,0,3 Date of Service Edit: Clinical,CMS Policy
E0760,0,3 Date of Service Edit: Clinical,CMS Policy
E0761,0,3 Date of Service Edit: Clinical,CMS Policy
E0762,0,3 Date of Service Edit: Clinical,CMS Policy
E0764,0,3 Date of Service Edit: Clinical,CMS Policy
E0765,0,3 Date of Service Edit: Clinical,CMS Policy
E0766,0,3 Date of Service Edit: Clinical,CMS Policy
E0769,0,3 Date of Service Edit: Clinical,CMS Policy
E0770,1,3 Date of Service Edit: Clinical,Nature of Equipment
E0776,0,3 Date of Service Edit: Clinical,CMS Policy
E0779,0,3 Date of Service Edit: Clinical,CMS Policy
E0780,0,3 Date of Service Edit: Clinical,CMS Policy
E0781,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E0782,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E0783,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E0784,0,3 Date of Service Edit: Clinical,CMS Policy
E0785,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E0786,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E0787,0,3 Date of Service Edit: Clinical,CMS Policy
E0791,0,3 Date of Service Edit: Clinical,CMS Policy
E0830,0,3 Date of Service Edit: Clinical,CMS Policy
E0840,0,3 Date of Service Edit: Clinical,CMS Policy
E0849,0,3 Date of Service Edit: Clinical,CMS Policy
E0850,0,3 Date of Service Edit: Clinical,CMS Policy
E0855,0,3 Date of Service Edit: Clinical,CMS Policy
E0856,0,3 Date of Service Edit: Clinical,CMS Policy
E0860,0,3 Date of Service Edit: Clinical,CMS Policy
E0870,0,3 Date of Service Edit: Clinical,CMS Policy
E0880,0,3 Date of Service Edit: Clinical,CMS Policy
E0890,0,3 Date of Service Edit: Clinical,CMS Policy
E0900,0,3 Date of Service Edit: Clinical,CMS Policy
E0910,0,3 Date of Service Edit: Clinical,CMS Policy
E0911,0,3 Date of Service Edit: Clinical,CMS Policy
E0912,0,3 Date of Service Edit: Clinical,CMS Policy
E0920,0,3 Date of Service Edit: Clinical,CMS Policy
E0930,0,3 Date of Service Edit: Clinical,CMS Policy
E0935,0,3 Date of Service Edit: Clinical,CMS Policy
E0936,0,3 Date of Service Edit: Clinical,CMS Policy
E0940,0,3 Date of Service Edit: Clinical,CMS Policy
E0941,0,3 Date of Service Edit: Clinical,CMS Policy
E0942,0,3 Date of Service Edit: Clinical,CMS Policy
E0944,0,3 Date of Service Edit: Clinical,CMS Policy
E0945,0,3 Date of Service Edit: Clinical,CMS Policy
E0946,0,3 Date of Service Edit: Clinical,CMS Policy
E0947,0,3 Date of Service Edit: Clinical,CMS Policy
E0948,0,3 Date of Service Edit: Clinical,CMS Policy
E0950,0,3 Date of Service Edit: Clinical,CMS Policy
E0951,0,3 Date of Service Edit: Clinical,CMS Policy
E0952,0,3 Date of Service Edit: Clinical,CMS Policy
E0953,0,3 Date of Service Edit: Clinical,CMS Policy
E0954,0,3 Date of Service Edit: Clinical,CMS Policy
E0955,0,3 Date of Service Edit: Clinical,CMS Policy
